block	ens_gene_id	ens_tx_id	mol_name	tissue	ref_name	type	chrom	tx_start	tx_stop	block_genes	trait	inference_pop1	inter_z_pop1	cv.R2_pop1	cv.R2.pval_pop1	ldregion_pop1	twas_z_pop1	pips_pop1	in_cred_set_pop1	symbol	tissues
14:78095602-14:79720236	ENSG00000258419_testis		ENSG00000258419_testis		gtex		14	78199981.0	80201632.0	12	trait	enet		0.2187237246892538	1.1160340314211932e-16	14:78104381-14:79714572	2.21	0.223	1	ENSG00000258419	testis
14:78095602-14:79720236	ENSG00000100577_esophagus_muscularis		ENSG00000100577_esophagus_muscularis		gtex		14	76320884.0	78331597.0	12	trait	lasso		0.1543500643684195	1.7861993990550195e-13	14:78104381-14:79714572	-2.23	0.19	1	ENSG00000100577	esophagus_muscularis
14:78095602-14:79720236	ENSG00000100601_skin_sun_exposed_lower_leg		ENSG00000100601_skin_sun_exposed_lower_leg		gtex		14	76672403.0	78708020.0	12	trait	lasso		0.0754499877990582	3.587406683362271e-07	14:78104381-14:79714572	1.98	0.137	1	ENSG00000100601	skin_sun_exposed_lower_leg
14:78095602-14:79720236	ENSG00000100603_thyroid		ENSG00000100603_thyroid		gtex		14	76717598.0	78761207.0	12	trait	lasso		0.0320976139545204	0.0007524267310439	14:78104381-14:79714572	1.36	0.0526	1	ENSG00000100603	thyroid
14:78095602-14:79720236	ENSG00000100596_adipose_subcutaneous		ENSG00000100596_adipose_subcutaneous		gtex		14	76505996.0	78616773.0	12	trait	lasso		0.0344099793342326	0.0005003127734801	14:78104381-14:79714572	0.892	0.0365	1	ENSG00000100596	adipose_subcutaneous
14:78095602-14:79720236	ENSG00000151445_adipose_subcutaneous		ENSG00000151445_adipose_subcutaneous		gtex		14	76426674.0	78457869.0	12	trait	enet		0.0272273265464684	0.0017820878946972	14:78104381-14:79714572	0.917	0.0354	1	ENSG00000151445	adipose_subcutaneous
14:78095602-14:79720236	ENSG00000009830_testis		ENSG00000009830_testis		gtex		14	76274955.0	78320883.0	12	trait	enet		0.3308518554500188	5.128074161528442e-26	14:78104381-14:79714572	0.979	0.0352	1	ENSG00000009830	testis
1:51248054-1:53760589	ENSG00000162378_skin_sun_exposed_lower_leg		ENSG00000162378_skin_sun_exposed_lower_leg		gtex		1	51726466.0	53827342.0	89	trait	lasso		0.0720333742336789	6.583715033207811e-07	1:51252105-1:53759072	-2.79	0.0626	1	ENSG00000162378	skin_sun_exposed_lower_leg
1:51248054-1:53760589	ENSG00000174332_cells_cultured_fibroblasts		ENSG00000174332_cells_cultured_fibroblasts		gtex		1	52506236.0	54738106.0	89	trait	blup		0.0698683950615568	9.666663358309674e-07	1:51252105-1:53759072	-2.57	0.0449	1	ENSG00000174332	cells_cultured_fibroblasts
1:51248054-1:53760589	ENSG00000266993_spleen		ENSG00000266993_spleen		gtex		1	50793933.0	52799154.0	89	trait	blup		0.0873272497266729	2.6253416957143275e-05	1:51252105-1:53759072	-2.61	0.0445	1	ENSG00000266993	spleen
1:51248054-1:53760589	ENSG00000085832_skin_sun_exposed_lower_leg		ENSG00000085832_skin_sun_exposed_lower_leg		gtex		1	50354262.0	52519328.0	89	trait	enet		0.4516130011576235	1.314030970537008e-43	1:51252105-1:53759072	-2.67	0.0441	1	ENSG00000085832	skin_sun_exposed_lower_leg
1:51248054-1:53760589	ENSG00000162378_spleen		ENSG00000162378_spleen		gtex		1	51726466.0	53827342.0	89	trait	blup		0.0124730255480398	0.0699062007936277	1:51252105-1:53759072	-2.64	0.0438	1	ENSG00000162378	spleen
1:51248054-1:53760589	ENSG00000085832_prostate		ENSG00000085832_prostate		gtex		1	50354262.0	52519328.0	89	trait	lasso		0.1179692947769238	9.485375504479584e-07	1:51252105-1:53759072	2.57	0.0354	1	ENSG00000085832	prostate
1:51248054-1:53760589	ENSG00000085832_nerve_tibial		ENSG00000085832_nerve_tibial		gtex		1	50354262.0	52519328.0	89	trait	enet		0.350082150076054	7.984854100432495e-32	1:51252105-1:53759072	-2.32	0.0245	1	ENSG00000085832	nerve_tibial
1:51248054-1:53760589	ENSG00000162377_heart_atrial_appendage		ENSG00000162377_heart_atrial_appendage		gtex		1	51684450.0	53698366.0	89	trait	blup		0.0156139848539884	0.0143592229116195	1:51252105-1:53759072	-2.39	0.0211	1	ENSG00000162377	heart_atrial_appendage
1:51248054-1:53760589	ENSG00000162378_esophagus_mucosa		ENSG00000162378_esophagus_mucosa		gtex		1	51726466.0	53827342.0	89	trait	lasso		0.2043658110342721	9.640942827011835e-18	1:51252105-1:53759072	-2.22	0.0145	1	ENSG00000162378	esophagus_mucosa
1:51248054-1:53760589	ENSG00000162378_minor_salivary_gland		ENSG00000162378_minor_salivary_gland		gtex		1	51726466.0	53827342.0	89	trait	enet		0.0414826665986506	0.0152699876064347	1:51252105-1:53759072	-2.11	0.0128	1	ENSG00000162378	minor_salivary_gland
1:51248054-1:53760589	ENSG00000266993_testis		ENSG00000266993_testis		gtex		1	50793933.0	52799154.0	89	trait	blup		0.0290329266184179	0.0025786262798955	1:51252105-1:53759072	-2.05	0.0124	1	ENSG00000266993	testis
1:51248054-1:53760589	ENSG00000085832_colon_sigmoid		ENSG00000085832_colon_sigmoid		gtex		1	50354262.0	52519328.0	89	trait	meta				1:51252105-1:53759072	-1.89	0.0115	1	ENSG00000085832	colon_sigmoid
1:51248054-1:53760589	ENSG00000085832_skin_not_sun_exposed_suprapubic		ENSG00000085832_skin_not_sun_exposed_suprapubic		gtex		1	50354262.0	52519328.0	89	trait	lasso		0.4179772705265823	1.7605634521748218e-39	1:51252105-1:53759072	1.92	0.0112	1	ENSG00000085832	skin_not_sun_exposed_suprapubic
1:51248054-1:53760589	ENSG00000169213_testis		ENSG00000169213_testis		gtex		1	50907955.0	52990764.0	89	trait	blup		0.0296500597352942	0.0023440814040785	1:51252105-1:53759072	2.01	0.0107	1	ENSG00000169213	testis
1:51248054-1:53760589	ENSG00000085832_adipose_subcutaneous		ENSG00000085832_adipose_subcutaneous		gtex		1	50354262.0	52519328.0	89	trait	lasso		0.4417087553915201	2.287361474385323e-42	1:51252105-1:53759072	-1.95	0.0106	1	ENSG00000085832	adipose_subcutaneous
1:51248054-1:53760589	ENSG00000162377_artery_tibial		ENSG00000162377_artery_tibial		gtex		1	51684450.0	53698366.0	89	trait	lasso		0.0626028995006062	3.4962667806465166e-06	1:51252105-1:53759072	-2.0	0.01	1	ENSG00000162377	artery_tibial
1:51248054-1:53760589	ENSG00000162378_heart_left_ventricle		ENSG00000162378_heart_left_ventricle		gtex		1	51726466.0	53827342.0	89	trait	blup		0.0795670397930337	1.7228676468084937e-07	1:51252105-1:53759072	-1.94	0.00953	1	ENSG00000162378	heart_left_ventricle
1:51248054-1:53760589	ENSG00000162377_brain_spinal_cord_cervical_c-1		ENSG00000162377_brain_spinal_cord_cervical_c-1		gtex		1	51684450.0	53698366.0	89	trait	enet		0.1135019077190049	0.0001368063069571	1:51252105-1:53759072	-1.98	0.00929	1	ENSG00000162377	brain_spinal_cord_cervical_c-1
1:53760589-1:55947444	ENSG00000121310_artery_tibial		ENSG00000121310_artery_tibial		gtex		1	51895909.0	53927212.0	53	trait	blup		0.0243300624966569	0.002984002883781	1:53762189-1:55946872	2.62	0.101	1	ENSG00000121310	artery_tibial
1:53760589-1:55947444	ENSG00000116205_nerve_tibial		ENSG00000116205_nerve_tibial		gtex		1	53053586.0	55112519.0	53	trait	enet		0.1330571285895788	9.986347455723504e-12	1:53762189-1:55946872	-2.05	0.0288	1	ENSG00000116205	nerve_tibial
1:53760589-1:55947444	ENSG00000235741_testis		ENSG00000235741_testis		gtex		1	53516411.0	55517259.0	53	trait	lasso		0.2950341230160078	7.043770409655309e-23	1:53762189-1:55946872	-1.96	0.0278	1	ENSG00000235741	testis
1:53760589-1:55947444	ENSG00000116205_adipose_subcutaneous		ENSG00000116205_adipose_subcutaneous		gtex		1	53053586.0	55112519.0	53	trait	lasso		-0.0003596264865888	0.3474627896150238	1:53762189-1:55946872	-1.87	0.0218	1	ENSG00000116205	adipose_subcutaneous
1:53760589-1:55947444	ENSG00000280378_nerve_tibial		ENSG00000280378_nerve_tibial		gtex		1	53033125.0	55034880.0	53	trait	lasso		0.0311900103398491	0.0008833028091616	1:53762189-1:55946872	1.87	0.0217	1	ENSG00000280378	nerve_tibial
9:70138839-9:71638124	ENSG00000154330_adipose_visceral_omentum		ENSG00000154330_adipose_visceral_omentum		gtex		9	67339262.0	69531061.0	15	trait	enet		0.040366217313401	0.0001752820059795	9:70502904-9:71634045	-2.71	0.36	1	ENSG00000154330	adipose_visceral_omentum
9:70138839-9:71638124	ENSG00000181778_brain_cerebellum		ENSG00000181778_brain_cerebellum		gtex		9	67536579.0	69540867.0	15	trait	meta				9:70502904-9:71634045	-1.98	0.0933	1	ENSG00000181778	brain_cerebellum
9:71638124-9:73589030	ENSG00000204706_testis		ENSG00000204706_testis		gtex		9	69033920.0	71175888.0	25	trait	lasso		0.0829419993950418	6.47892862325806e-07	9:71642499-9:73586559	3.55	0.726	1	ENSG00000204706	testis
9:71638124-9:73589030	ENSG00000119138_whole_blood		ENSG00000119138_whole_blood		gtex		9	69384596.0	71414624.0	25	trait	enet		0.0467341912769257	5.720466899026908e-05	9:71642499-9:73586559	-3.01	0.172	1	ENSG00000119138	whole_blood
9:71638124-9:73589030	ENSG00000236801_testis		ENSG00000236801_testis		gtex		9	69217194.0	71217668.0	25	trait	lasso		0.0608164995892878	1.9680938856414512e-05	9:71642499-9:73586559	2.74	0.142	1	ENSG00000236801	testis
9:71638124-9:73589030	ENSG00000204711_muscle_skeletal		ENSG00000204711_muscle_skeletal		gtex		9	68820792.0	70906232.0	25	trait	lasso		0.0263547804370177	0.0020808742099974	9:71642499-9:73586559	-2.58	0.14	1	ENSG00000204711	muscle_skeletal
9:71638124-9:73589030	ENSG00000188647_brain_cerebellum		ENSG00000188647_brain_cerebellum		gtex		9	68709521.0	70759959.0	25	trait	meta				9:71642499-9:73586559	2.49	0.107	1	ENSG00000188647	brain_cerebellum
9:71638124-9:73589030	ENSG00000188647_nerve_tibial		ENSG00000188647_nerve_tibial		gtex		9	68709521.0	70759959.0	25	trait	lasso		0.0866459833264005	4.857505632465209e-08	9:71642499-9:73586559	2.48	0.102	1	ENSG00000188647	nerve_tibial
9:71638124-9:73589030	ENSG00000236801_ovary		ENSG00000236801_ovary		gtex		9	69217194.0	71217668.0	25	trait	lasso		0.129897257553984	7.250027856042534e-06	9:71642499-9:73586559	1.42	0.078	1	ENSG00000236801	ovary
9:71638124-9:73589030	ENSG00000204711_testis		ENSG00000204711_testis		gtex		9	68820792.0	70906232.0	25	trait	enet		0.0935323344595961	1.2431560786486978e-07	9:71642499-9:73586559	2.4	0.046	1	ENSG00000204711	testis
9:71638124-9:73589030	ENSG00000268364_artery_aorta		ENSG00000268364_artery_aorta		gtex		9	69193996.0	71258866.0	25	trait	enet		0.1094645761980078	7.813967604930931e-10	9:71642499-9:73586559	1.93	0.0409	1	ENSG00000268364	artery_aorta
9:73589030-9:74358165	ENSG00000135048_testis		ENSG00000135048_testis		gtex		9	70683365.0	72816690.0	3	trait	lasso		0.0712753718569341	3.9396034280367406e-06	9:73590376-9:74355185	0.607	0.318	1	ENSG00000135048	testis
9:73589030-9:74358165	ENSG00000135048_nerve_tibial		ENSG00000135048_nerve_tibial		gtex		9	70683365.0	72816690.0	3	trait	lasso		0.0366606387163798	0.0003365030174161	9:73590376-9:74355185	0.194	0.309	1	ENSG00000135048	nerve_tibial
3:22162752-3:23763374	ENSG00000197885_testis		ENSG00000197885_testis		gtex		3	22891659.0	24946591.0	13	trait	enet		-0.0004705451618742	0.3517208289241432	3:22163190-3:23762371	-4.18	0.973	1	ENSG00000197885	testis
3:22162752-3:23763374	ENSG00000233153_testis		ENSG00000233153_testis		gtex		3	22195069.0	24202578.0	13	trait	lasso		0.0898199932087882	2.2206945101630369e-07	3:22163190-3:23762371	3.2	0.308	1	ENSG00000233153	testis
3:22162752-3:23763374	ENSG00000182247_testis		ENSG00000182247_testis		gtex		3	22203019.0	24591793.0	13	trait	lasso		0.0953201255493881	9.395699844302927e-08	3:22163190-3:23762371	-2.13	0.144	1	ENSG00000182247	testis
3:23763374-3:25420067	ENSG00000151090_esophagus_mucosa		ENSG00000151090_esophagus_mucosa		gtex		3	23117159.0	25495282.0	20	trait	enet		0.1265126367767313	3.380314843221982e-11	3:23763759-3:25418646	-2.76	0.329	1	ENSG00000151090	esophagus_mucosa
3:23763374-3:25420067	ENSG00000197885_cells_cultured_fibroblasts		ENSG00000197885_cells_cultured_fibroblasts		gtex		3	22891659.0	24946591.0	20	trait	lasso		0.0583586328256262	7.3936885237188066e-06	3:23763759-3:25418646	-2.28	0.126	1	ENSG00000197885	cells_cultured_fibroblasts
12:52645220-12:54385039	ENSG00000228630_artery_tibial		ENSG00000228630_artery_tibial		gtex		12	52962307.0	54974956.0	108	trait	enet		0.1262215391533572	3.5680620481628925e-11	12:52645754-12:54384947	2.48	0.0353	1	ENSG00000228630	artery_tibial
12:54385039-12:55272053	ENSG00000249388_skin_sun_exposed_lower_leg		ENSG00000249388_skin_sun_exposed_lower_leg		gtex		12	53082117.0	55102693.0	26	trait	enet		0.0395780684062831	0.0002013518457764	12:54385599-12:55265627	2.45	0.152	1	ENSG00000249388	skin_sun_exposed_lower_leg
12:54385039-12:55272053	ENSG00000094916_brain_basalganglia		ENSG00000094916_brain_basalganglia		gtex		12	53230939.0	55280133.0	26	trait	meta				12:54385599-12:55265627	-2.35	0.12	1	ENSG00000094916	brain_basalganglia
12:54385039-12:55272053	ENSG00000197757_lung		ENSG00000197757_lung		gtex		12	52990623.0	55030823.0	26	trait	enet		0.037010092808127	0.0003164177027195	12:54385599-12:55265627	2.0	0.0577	1	ENSG00000197757	lung
12:54385039-12:55272053	ENSG00000123415_artery_aorta		ENSG00000123415_artery_aorta		gtex		12	53129517.0	55189008.0	26	trait	lasso		0.0522129507452838	2.182414415734251e-05	12:54385599-12:55265627	1.96	0.0556	1	ENSG00000123415	artery_aorta
12:54385039-12:55272053	ENSG00000037965_artery_coronary		ENSG00000037965_artery_coronary		gtex		12	53009105.0	55012362.0	26	trait	lasso		0.1875886881566435	7.55490594747904e-10	12:54385599-12:55265627	-1.92	0.0515	1	ENSG00000037965	artery_coronary
12:54385039-12:55272053	ENSG00000123415_lung		ENSG00000123415_lung		gtex		12	53129517.0	55189008.0	26	trait	lasso		0.0504301821469063	2.9864390534317576e-05	12:54385599-12:55265627	1.84	0.0449	1	ENSG00000123415	lung
12:54385039-12:55272053	ENSG00000037965_esophagus_muscularis		ENSG00000037965_esophagus_muscularis		gtex		12	53009105.0	55012362.0	26	trait	enet		0.0351784221307913	0.0004369242250409	12:54385599-12:55265627	-1.76	0.0419	1	ENSG00000037965	esophagus_muscularis
12:55272053-12:57155077	ENSG00000111540_pituitary		ENSG00000111540_pituitary		gtex		12	54973912.0	56996683.0	118	trait	lasso		0.0897479990989715	3.635100927809508e-06	12:55272184-12:57154489	3.51	1.0	1	ENSG00000111540	pituitary
12:55272053-12:57155077	ENSG00000111540_muscle_skeletal		ENSG00000111540_muscle_skeletal		gtex		12	54973912.0	56996683.0	118	trait	enet		0.4541748493079379	6.223844875271365e-44	12:55272184-12:57154489	-7.43	1.0	1	ENSG00000111540	muscle_skeletal
12:55272053-12:57155077	ENSG00000135424_artery_aorta		ENSG00000135424_artery_aorta		gtex		12	54684611.0	56716036.0	118	trait	enet		0.182992059791871	6.879482432309658e-16	12:55272184-12:57154489	2.69	0.241	1	ENSG00000135424	artery_aorta
12:55272053-12:57155077	ENSG00000135424_thyroid		ENSG00000135424_thyroid		gtex		12	54684611.0	56716036.0	118	trait	lasso		0.0477899484579557	4.751282133724444e-05	12:55272184-12:57154489	2.78	0.029	1	ENSG00000135424	thyroid
12:55272053-12:57155077	ENSG00000135424_lung		ENSG00000135424_lung		gtex		12	54684611.0	56716036.0	118	trait	lasso		0.0986183772282202	5.619000597283582e-09	12:55272184-12:57154489	2.62	0.0265	1	ENSG00000135424	lung
12:55272053-12:57155077	ENSG00000135424_skin_sun_exposed_lower_leg		ENSG00000135424_skin_sun_exposed_lower_leg		gtex		12	54684611.0	56716036.0	118	trait	lasso		0.0979638825672564	6.325644134599758e-09	12:55272184-12:57154489	2.17	0.0237	1	ENSG00000135424	skin_sun_exposed_lower_leg
12:55272053-12:57155077	ENSG00000135424_muscle_skeletal		ENSG00000135424_muscle_skeletal		gtex		12	54684611.0	56716036.0	118	trait	lasso		0.0990302599178043	5.215177193967212e-09	12:55272184-12:57154489	2.53	0.0216	1	ENSG00000135424	muscle_skeletal
12:55272053-12:57155077	ENSG00000135424_esophagus_muscularis		ENSG00000135424_esophagus_muscularis		gtex		12	54684611.0	56716036.0	118	trait	lasso		0.1640833996747167	2.7540742989257312e-14	12:55272184-12:57154489	2.54	0.0215	1	ENSG00000135424	esophagus_muscularis
12:55272053-12:57155077	ENSG00000135424_artery_tibial		ENSG00000135424_artery_tibial		gtex		12	54684611.0	56716036.0	118	trait	lasso		0.0786775765052806	2.019031020903134e-07	12:55272184-12:57154489	2.54	0.0215	1	ENSG00000135424	artery_tibial
12:57155077-12:58914885	ENSG00000257576_artery_tibial		ENSG00000257576_artery_tibial		gtex		12	55511001.0	57512703.0	60	trait	blup		0.0194182367351732	0.0071982227257595	12:57158183-12:58914286	-5.92	0.92	1	ENSG00000257576	artery_tibial
12:57155077-12:58914885	ENSG00000196531_esophagus_muscularis		ENSG00000196531_esophagus_muscularis		gtex		12	55712427.0	57731595.0	60	trait	blup		0.0349681217435426	0.000453424617382	12:57158183-12:58914286	5.29	0.536	1	ENSG00000196531	esophagus_muscularis
12:57155077-12:58914885	ENSG00000076108_stomach		ENSG00000076108_stomach		gtex		12	55596196.0	57636816.0	60	trait	blup		0.0403814483939223	0.000537358601264	12:57158183-12:58914286	-4.82	0.379	1	ENSG00000076108	stomach
12:57155077-12:58914885	ENSG00000176422_esophagus_mucosa		ENSG00000176422_esophagus_mucosa		gtex		12	55468566.0	57479707.0	60	trait	blup		0.0322664637507722	0.0007303200304849	12:57158183-12:58914286	1.99	0.293	1	ENSG00000176422	esophagus_mucosa
12:57155077-12:58914885	ENSG00000196531_pancreas		ENSG00000196531_pancreas		gtex		12	55712427.0	57731595.0	60	trait	blup		0.0401698949182964	0.0008068700317623	12:57158183-12:58914286	3.23	0.184	1	ENSG00000196531	pancreas
12:57155077-12:58914885	ENSG00000025423_lung		ENSG00000025423_lung		gtex		12	55752160.0	57787790.0	60	trait	blup		0.0165158839876183	0.0121800902780037	12:57158183-12:58914286	6.43	0.155	1	ENSG00000025423	lung
4:18840251-4:20542934	ENSG00000145147_esophagus_mucosa		ENSG00000145147_esophagus_mucosa		gtex		4	19253259.0	21620561.0	11	trait	blup		0.0210228990313066	0.0053926325864792	4:18841225-4:20542103	-2.63	0.402	1	ENSG00000145147	esophagus_mucosa
4:18840251-4:20542934	ENSG00000145147_brain_cerebellum		ENSG00000145147_brain_cerebellum		gtex		4	19253259.0	21620561.0	11	trait	meta				4:18841225-4:20542103	-2.1	0.172	1	ENSG00000145147	brain_cerebellum
4:20542934-4:22317724	ENSG00000250092_testis		ENSG00000250092_testis		gtex		4	20582095.0	22613728.0	12	trait	enet		0.0673239666153666	7.240747091733825e-06	4:20542976-4:22316708	-2.95	0.596	1	ENSG00000250092	testis
4:20542934-4:22317724	ENSG00000152990_thyroid		ENSG00000152990_thyroid		gtex		4	21345070.0	23516054.0	12	trait	enet		0.1623944719290703	3.8148694730702635e-14	4:20542976-4:22316708	1.4	0.0712	1	ENSG00000152990	thyroid
6:35487979-6:37604820	ENSG00000146192_thyroid		ENSG00000146192_thyroid		gtex		6	36005646.0	38029070.0	63	trait	lasso		0.079840448511704	1.64084385639195e-07	6:35488853-6:37604608	2.71	0.092	1	ENSG00000146192	thyroid
6:35487979-6:37604820	ENSG00000172738_testis		ENSG00000172738_testis		gtex		6	36212179.0	38257637.0	63	trait	lasso		0.1677011288705201	7.587204485053398e-13	6:35488853-6:37604608	-2.67	0.0839	1	ENSG00000172738	testis
6:35487979-6:37604820	ENSG00000124772_esophagus_muscularis		ENSG00000124772_esophagus_muscularis		gtex		6	35740774.0	37840002.0	63	trait	enet		0.0528325086229255	1.95697816029438e-05	6:35488853-6:37604608	-2.41	0.0464	1	ENSG00000124772	esophagus_muscularis
6:35487979-6:37604820	ENSG00000156711_pancreas		ENSG00000156711_pancreas		gtex		6	35127808.0	37144524.0	63	trait	lasso		0.2679217651815794	6.833299854897107e-19	6:35488853-6:37604608	2.19	0.0311	1	ENSG00000156711	pancreas
6:37604820-6:39327901	ENSG00000124780_nerve_tibial		ENSG00000124780_nerve_tibial		gtex		6	38299000.0	40314553.0	26	trait	enet		0.0672383695975142	1.5403984424690495e-06	6:37606304-6:39327708	-3.15	0.438	1	ENSG00000124780	nerve_tibial
6:37604820-6:39327901	ENSG00000112139_testis		ENSG00000112139_testis		gtex		6	36630678.0	38699306.0	26	trait	enet		0.1725900819704293	3.329681067249016e-13	6:37606304-6:39327708	2.34	0.114	1	ENSG00000112139	testis
6:37604820-6:39327901	ENSG00000124767_adipose_subcutaneous		ENSG00000124767_adipose_subcutaneous		gtex		6	37675924.0	39703141.0	26	trait	lasso		0.2146682136489143	1.1855231905289922e-18	6:37606304-6:39327708	2.26	0.108	1	ENSG00000124767	adipose_subcutaneous
6:37604820-6:39327901	ENSG00000164627_brain_basalganglia		ENSG00000164627_brain_basalganglia		gtex		6	38329989.0	40725405.0	26	trait	meta				6:37606304-6:39327708	2.49	0.0825	1	ENSG00000164627	brain_basalganglia
6:37604820-6:39327901	ENSG00000124780_spleen		ENSG00000124780_spleen		gtex		6	38299000.0	40314553.0	26	trait	lasso		0.2188374821354538	1.1411516358250408e-11	6:37606304-6:39327708	-2.35	0.0692	1	ENSG00000124780	spleen
