chrom	start	stop	strand	gencode_id	encode_id	gene_name	type
1	9780822	9781240	+	ENSG00000271264.1	ENSG00000271264	MZT1P1	processed_pseudogene
1	9826289	9828271	-	ENSG00000280113.2	ENSG00000280113	RP11-84A14.7	TEC
1	9848276	9910336	-	ENSG00000178585.14	ENSG00000178585	CTNNBIP1	protein_coding
1	9922113	9943407	-	ENSG00000162441.11	ENSG00000162441	LZIC	protein_coding
1	9942923	9949974	+	ENSG00000228150.1	ENSG00000228150	RP11-84A14.4	sense_intronic
1	9943428	9985501	+	ENSG00000173614.13	ENSG00000173614	NMNAT1	protein_coding
1	9947318	9947636	+	ENSG00000202415.1	ENSG00000202415	RN7SKP269	misc_RNA
1	9951231	9960832	-	ENSG00000283611.1	ENSG00000283611	RP11-84A14.6	unitary_pseudogene
1	9967381	9967458	+	ENSG00000265521.1	ENSG00000265521	MIR5697	miRNA
1	9997206	10016020	+	ENSG00000162444.11	ENSG00000162444	RBP7	protein_coding
1	10032832	10181239	+	ENSG00000130939.18	ENSG00000130939	UBE4B	protein_coding
1	10054445	10054781	-	ENSG00000224340.1	ENSG00000224340	RP11-496H15.2	processed_pseudogene
1	10058671	10059648	+	ENSG00000233623.2	ENSG00000233623	PGAM1P11	processed_pseudogene
1	10163268	10163374	+	ENSG00000201746.1	ENSG00000201746	RNU6-828P	snRNA
1	10210805	10381603	+	ENSG00000054523.17	ENSG00000054523	KIF1B	protein_coding
1	10227718	10227803	+	ENSG00000264881.1	ENSG00000264881	MIR1273D	miRNA
1	10298966	10299072	+	ENSG00000199562.1	ENSG00000199562	RNU6-37P	snRNA
1	10398592	10420144	+	ENSG00000142657.20	ENSG00000142657	PGD	protein_coding
1	10429881	10430677	-	ENSG00000271989.1	ENSG00000271989	RP4-736L20.3	antisense
1	10430783	10442809	+	ENSG00000175279.21	ENSG00000175279	CENPS	protein_coding
1	10449719	10451902	+	ENSG00000241563.3	ENSG00000241563	CORT	protein_coding
1	10456522	10472526	-	ENSG00000160049.11	ENSG00000160049	DFFA	protein_coding
1	10474887	10630758	+	ENSG00000142655.12	ENSG00000142655	PEX14	protein_coding
1	10616836	10617115	+	ENSG00000243267.3	ENSG00000243267	RN7SL614P	misc_RNA
1	10636604	10796650	-	ENSG00000130940.14	ENSG00000130940	CASZ1	protein_coding
1	10640060	10654333	+	ENSG00000272078.1	ENSG00000272078	RP4-734G22.3	antisense
1	10895761	10895998	+	ENSG00000225158.2	ENSG00000225158	HSPE1P24	processed_pseudogene
1	10946473	10982037	-	ENSG00000175262.14	ENSG00000175262	C1orf127	protein_coding
1	10990978	10991797	-	ENSG00000215785.2	ENSG00000215785	CFL1P6	processed_pseudogene
1	11012344	11026420	+	ENSG00000120948.16	ENSG00000120948	TARDBP	protein_coding
1	11026523	11047233	-	ENSG00000009724.16	ENSG00000009724	MASP2	protein_coding
1	11029659	11030528	+	ENSG00000271895.2	ENSG00000271895	RP4-635E18.8	antisense
1	11054589	11060024	-	ENSG00000116649.9	ENSG00000116649	SRM	protein_coding
1	11066618	11098156	-	ENSG00000171824.13	ENSG00000171824	EXOSC10	protein_coding
1	11068471	11073097	+	ENSG00000226849.1	ENSG00000226849	RP4-635E18.7	antisense
1	11099675	11102100	+	ENSG00000230337.1	ENSG00000230337	RP4-635E18.6	antisense
1	11106535	11262507	-	ENSG00000198793.12	ENSG00000198793	MTOR	protein_coding
1	11143898	11149537	+	ENSG00000225602.5	ENSG00000225602	MTOR-AS1	antisense
1	11152350	11152452	+	ENSG00000253086.1	ENSG00000253086	RNU6-537P	snRNA
1	11189341	11195981	+	ENSG00000171819.4	ENSG00000171819	ANGPTL7	protein_coding
1	11226254	11226360	+	ENSG00000207451.1	ENSG00000207451	RNU6-291P	snRNA
1	11232963	11233112	+	ENSG00000238173.1	ENSG00000238173	RPL39P6	processed_pseudogene
1	11273206	11296049	+	ENSG00000120942.13	ENSG00000120942	UBIAD1	protein_coding
1	11278616	11279351	-	ENSG00000238199.1	ENSG00000238199	UBE2V2P3	processed_pseudogene
1	11425257	11425821	-	ENSG00000224338.2	ENSG00000224338	MTCYBP45	processed_pseudogene
1	11479166	11537584	+	ENSG00000204624.7	ENSG00000204624	DISP3	protein_coding
1	11609531	11613355	+	ENSG00000235643.1	ENSG00000235643	LINC01647	lincRNA
1	11648367	11655785	-	ENSG00000116661.9	ENSG00000116661	FBXO2	protein_coding
1	11654857	11663327	+	ENSG00000132879.13	ENSG00000132879	FBXO44	protein_coding
1	11664124	11674354	+	ENSG00000116663.10	ENSG00000116663	FBXO6	protein_coding
1	11674480	11691650	-	ENSG00000116670.14	ENSG00000116670	MAD2L2	protein_coding
1	11691729	11725857	+	ENSG00000162490.6	ENSG00000162490	DRAXIN	protein_coding
1	11736084	11754802	+	ENSG00000177674.15	ENSG00000177674	AGTRAP	protein_coding
1	11761787	11785289	+	ENSG00000215910.7	ENSG00000215910	C1orf167	protein_coding
1	11777077	11779619	-	ENSG00000177553.6	ENSG00000177553	RP11-56N19.5	antisense
1	11785723	11806920	-	ENSG00000177000.10	ENSG00000177000	MTHFR	protein_coding
1	11807131	11843144	+	ENSG00000011021.21	ENSG00000011021	CLCN6	protein_coding
1	11843704	11848079	+	ENSG00000242349.5	ENSG00000242349	NPPA-AS1	antisense
1	11845767	11848345	-	ENSG00000175206.10	ENSG00000175206	NPPA	protein_coding
1	11857464	11858931	-	ENSG00000120937.8	ENSG00000120937	NPPB	protein_coding
1	11877770	11880406	+	ENSG00000224904.1	ENSG00000224904	RP5-934G17.6	processed_pseudogene
1	11908152	11908271	+	ENSG00000199347.1	ENSG00000199347	RNU5E-1	snRNA
1	11909808	11909927	-	ENSG00000201801.1	ENSG00000201801	RNU5E-4P	snRNA
1	11919591	11926428	-	ENSG00000116685.15	ENSG00000116685	KIAA2013	protein_coding
1	11934205	11975538	+	ENSG00000083444.16	ENSG00000083444	PLOD1	protein_coding
1	11980181	12013514	+	ENSG00000116688.16	ENSG00000116688	MFN2	protein_coding
1	12017216	12017308	-	ENSG00000270914.1	ENSG00000270914	RP5-1077B9.5	processed_pseudogene
1	12019466	12032045	+	ENSG00000116691.10	ENSG00000116691	MIIP	protein_coding
1	12024012	12024124	-	ENSG00000202461.1	ENSG00000202461	Y_RNA	misc_RNA
1	12029158	12029222	+	ENSG00000276869.1	ENSG00000276869	MIR6729	miRNA
1	12036740	12037014	-	ENSG00000243539.3	ENSG00000243539	RN7SL649P	misc_RNA
1	12063377	12144207	+	ENSG00000120949.14	ENSG00000120949	TNFRSF8	protein_coding
1	12077881	12077984	-	ENSG00000201135.1	ENSG00000201135	RNU6-777P	snRNA
1	12080293	12080547	-	ENSG00000227875.2	ENSG00000227875	RPL23AP89	processed_pseudogene
1	12166943	12167002	+	ENSG00000283789.1	ENSG00000283789	MIR7846	miRNA
1	12167039	12209228	+	ENSG00000028137.18	ENSG00000028137	TNFRSF1B	protein_coding
1	12191713	12191773	+	ENSG00000263676.1	ENSG00000263676	MIR4632	miRNA
1	12220794	12221109	-	ENSG00000225196.2	ENSG00000225196	RPL10P17	processed_pseudogene
1	12221148	12221271	-	ENSG00000252969.1	ENSG00000252969	SNORA70	snoRNA
1	12230067	12512047	+	ENSG00000048707.13	ENSG00000048707	VPS13D	protein_coding
1	12507246	12507397	+	ENSG00000239149.1	ENSG00000239149	SNORA59A	snoRNA
1	12527724	12528420	+	ENSG00000229484.1	ENSG00000229484	RP5-888M10.2	lincRNA
1	12567910	12617731	-	ENSG00000162496.8	ENSG00000162496	DHRS3	protein_coding
1	12569972	12570072	-	ENSG00000221340.1	ENSG00000221340	RNU6ATAC18P	snRNA
1	12578957	12579023	-	ENSG00000276830.1	ENSG00000276830	MIR6730	miRNA
1	12618900	12619244	-	ENSG00000272482.1	ENSG00000272482	RP11-474O21.5	lincRNA
1	12644547	12667086	+	ENSG00000204518.2	ENSG00000204518	AADACL4	protein_coding
1	12692909	12693020	+	ENSG00000226166.2	ENSG00000226166	RP11-474O21.2	processed_pseudogene
1	12716115	12728759	+	ENSG00000188984.11	ENSG00000188984	AADACL3	protein_coding
1	12746215	12763699	+	ENSG00000157330.9	ENSG00000157330	C1orf158	protein_coding
1	12774841	12777906	+	ENSG00000116726.4	ENSG00000116726	PRAMEF12	protein_coding
1	12791397	12796628	+	ENSG00000116721.9	ENSG00000116721	PRAMEF1	protein_coding
1	12822686	12823159	-	ENSG00000228338.1	ENSG00000228338	LINC01784	lincRNA
1	12824605	12831410	-	ENSG00000239810.3	ENSG00000239810	PRAMEF11	protein_coding
1	12838125	12841357	-	ENSG00000231103.2	ENSG00000231103	PRAMEF30P	unprocessed_pseudogene
1	12847408	12848725	-	ENSG00000179172.9	ENSG00000179172	HNRNPCL1	protein_coding
1	12857086	12861909	+	ENSG00000120952.4	ENSG00000120952	PRAMEF2	protein_coding
1	12879224	12886201	-	ENSG00000243073.3	ENSG00000243073	PRAMEF4	protein_coding
1	12892896	12898270	-	ENSG00000187545.5	ENSG00000187545	PRAMEF10	protein_coding
1	12916610	12920482	+	ENSG00000204510.5	ENSG00000204510	PRAMEF7	protein_coding
1	12922554	12922660	+	ENSG00000207434.1	ENSG00000207434	RNU6-1072P	snRNA
1	12926162	12928253	+	ENSG00000234064.1	ENSG00000234064	PRAMEF29P	unprocessed_pseudogene
1	12938472	12947580	-	ENSG00000232423.6	ENSG00000232423	PRAMEF6	protein_coding
1	13029339	13032130	+	ENSG00000274178.2	ENSG00000274178	PRAMEF28P	unprocessed_pseudogene
1	13049476	13056491	-	ENSG00000274764.5	ENSG00000274764	PRAMEF27	protein_coding
1	13060869	13062229	+	ENSG00000277058.2	ENSG00000277058	HNRNPCL3	protein_coding
1	13068677	13077884	+	ENSG00000229571.7	ENSG00000229571	PRAMEF25	protein_coding
1	13095179	13097971	-	ENSG00000277862.1	ENSG00000277862	PRAMEF34P	unprocessed_pseudogene
1	13104403	13105689	-	ENSG00000236179.1	ENSG00000236179	PRAMEF35P	unprocessed_pseudogene
1	13115496	13116854	-	ENSG00000275774.2	ENSG00000275774	HNRNPCL2	protein_coding
1	13128818	13131615	+	ENSG00000229978.1	ENSG00000229978	PRAMEF36P	transcribed_unprocessed_pseudogene
1	13146981	13147460	-	ENSG00000233336.1	ENSG00000233336	RP13-221M14.2	lincRNA
1	13148905	13155961	-	ENSG00000280267.4	ENSG00000280267	PRAMEF26	protein_coding
1	13164586	13165467	-	ENSG00000179412.10	ENSG00000179412	HNRNPCL4	protein_coding
1	13172455	13179464	+	ENSG00000204505.4	ENSG00000204505	PRAMEF9	protein_coding
1	13196330	13201409	-	ENSG00000279169.2	ENSG00000279169	PRAMEF13	protein_coding
1	13222705	13226106	-	ENSG00000279804.2	ENSG00000279804	PRAMEF18	protein_coding
1	13245863	13248652	+	ENSG00000250894.1	ENSG00000250894	PRAMEF31P	unprocessed_pseudogene
1	13254212	13263314	+	ENSG00000270601.4	ENSG00000270601	PRAMEF5	protein_coding
1	13273539	13275627	-	ENSG00000231219.1	ENSG00000231219	PRAMEF32P	unprocessed_pseudogene
1	13279125	13279231	-	ENSG00000207511.1	ENSG00000207511	RNU6-771P	snRNA
1	13281035	13285174	-	ENSG00000182330.10	ENSG00000182330	PRAMEF8	protein_coding
1	13303539	13308907	+	ENSG00000237700.2	ENSG00000237700	PRAMEF33	protein_coding
1	13315581	13322598	+	ENSG00000204501.7	ENSG00000204501	PRAMEF15	protein_coding
1	13324039	13324518	+	ENSG00000228229.2	ENSG00000228229	RP11-219C24.10	lincRNA
1	13342034	13347134	-	ENSG00000204481.7	ENSG00000204481	PRAMEF14	protein_coding
1	13369067	13371693	-	ENSG00000204480.7	ENSG00000204480	PRAMEF19	protein_coding
1	13389632	13392629	+	ENSG00000204479.4	ENSG00000204479	PRAMEF17	protein_coding
1	13410450	13421328	+	ENSG00000204478.9	ENSG00000204478	PRAMEF20	protein_coding
1	13474977	13514048	-	ENSG00000162494.5	ENSG00000162494	LRRC38	protein_coding
1	13514291	13516270	+	ENSG00000259961.1	ENSG00000259961	RP4-597A16.2	antisense
1	13555001	13555694	+	ENSG00000215909.3	ENSG00000215909	BRWD1P1	processed_pseudogene
1	13583465	13617957	+	ENSG00000162493.16	ENSG00000162493	PDPN	protein_coding
1	13623184	13623284	-	ENSG00000222952.1	ENSG00000222952	RNA5SP41	rRNA
1	13657311	13659910	-	ENSG00000237445.2	ENSG00000237445	CTA-520D8.2	lincRNA
1	13696070	13696199	-	ENSG00000253085.1	ENSG00000253085	SCARNA11	scaRNA
1	13700198	13825079	+	ENSG00000116731.22	ENSG00000116731	PRDM2	protein_coding
1	13892792	15118043	+	ENSG00000189337.16	ENSG00000189337	KAZN	protein_coding
1	14124233	14124335	-	ENSG00000252151.1	ENSG00000252151	RNU6-1265P	snRNA
1	14221891	14223118	-	ENSG00000231606.1	ENSG00000231606	RP11-344F13.1	lincRNA
1	14348955	14391575	-	ENSG00000234593.2	ENSG00000234593	RP4-704D23.1	lincRNA
1	14692129	14692613	-	ENSG00000235829.1	ENSG00000235829	TBCAP2	processed_pseudogene
1	15111815	15152464	-	ENSG00000175147.11	ENSG00000175147	TMEM51-AS1	antisense
1	15152532	15220480	+	ENSG00000171729.13	ENSG00000171729	TMEM51	protein_coding
1	15164344	15171317	-	ENSG00000204464.7	ENSG00000204464	C1orf195	lincRNA
1	15191828	15192845	-	ENSG00000215720.4	ENSG00000215720	RP1-21O18.3	processed_pseudogene
1	15226373	15227549	+	ENSG00000278480.1	ENSG00000278480	RP5-903E17.2	processed_pseudogene
1	15247272	15400283	+	ENSG00000142621.19	ENSG00000142621	FHAD1	protein_coding
1	15326680	15343876	-	ENSG00000233485.1	ENSG00000233485	RP3-467K16.2	antisense
1	15334166	15335464	-	ENSG00000236045.1	ENSG00000236045	RP3-467K16.7	antisense
1	15402979	15409433	-	ENSG00000228140.1	ENSG00000228140	RP3-467K16.4	lincRNA
1	15409895	15430343	+	ENSG00000142634.12	ENSG00000142634	EFHD2	protein_coding
1	15438439	15449242	+	ENSG00000162438.11	ENSG00000162438	CTRC	protein_coding
1	15456728	15472091	+	ENSG00000142615.7	ENSG00000142615	CELA2A	protein_coding
1	15465909	15487437	+	ENSG00000215704.9	ENSG00000215704	CELA2B	protein_coding
1	15490832	15526534	-	ENSG00000132906.17	ENSG00000132906	CASP9	protein_coding
1	15526813	15592379	+	ENSG00000116138.12	ENSG00000116138	DNAJC16	protein_coding
1	15542165	15542304	+	ENSG00000251866.1	ENSG00000251866	SCARNA21	scaRNA
1	15565611	15565817	-	ENSG00000272510.1	ENSG00000272510	RP4-680D5.8	antisense
1	15572353	15585110	-	ENSG00000116771.5	ENSG00000116771	AGMAT	protein_coding
1	15586136	15603626	-	ENSG00000237301.1	ENSG00000237301	RP4-680D5.2	antisense
1	15604597	15605043	+	ENSG00000235084.3	ENSG00000235084	CHCHD2P6	processed_pseudogene
1	15608078	15608145	-	ENSG00000252417.1	ENSG00000252417	RNU7-179P	snRNA
1	15614643	15614867	-	ENSG00000236500.1	ENSG00000236500	CD24P1	processed_pseudogene
1	15617500	15669044	+	ENSG00000197312.11	ENSG00000197312	DDI2	protein_coding
1	15682873	15683128	-	ENSG00000271742.1	ENSG00000271742	RP4-680D5.9	lincRNA
1	15684332	15734769	+	ENSG00000116786.11	ENSG00000116786	PLEKHM2	protein_coding
1	15720312	15736896	-	ENSG00000237938.5	ENSG00000237938	RP11-288I21.1	antisense
1	15736405	15741396	+	ENSG00000162461.7	ENSG00000162461	SLC25A34	protein_coding
1	15749430	15749896	-	ENSG00000224459.1	ENSG00000224459	RP11-169K16.4	antisense
1	15742422	15747982	+	ENSG00000162460.6	ENSG00000162460	TMEM82	protein_coding
1	15756607	15786594	+	ENSG00000162458.12	ENSG00000162458	FBLIM1	protein_coding
1	15792796	15793285	+	ENSG00000224321.1	ENSG00000224321	RPL12P14	processed_pseudogene
1	15807169	15809348	-	ENSG00000233954.6	ENSG00000233954	UQCRHL	protein_coding
1	15828232	15828669	+	ENSG00000178715.8	ENSG00000178715	RP11-169K16.8	processed_pseudogene
1	15834474	15836906	-	ENSG00000179743.4	ENSG00000179743	FLJ37453	antisense
1	15847864	15940460	+	ENSG00000065526.10	ENSG00000065526	SPEN	protein_coding
1	15917698	15917908	-	ENSG00000270620.1	ENSG00000270620	RP1-134O19.3	unprocessed_pseudogene
1	15941869	15976132	-	ENSG00000116809.11	ENSG00000116809	ZBTB17	protein_coding
1	15969632	15970194	+	ENSG00000234607.2	ENSG00000234607	RP11-5P18.1	processed_pseudogene
1	15988182	15988441	+	ENSG00000231353.1	ENSG00000231353	RP11-5P18.3	unprocessed_pseudogene
1	15989140	15989375	-	ENSG00000275503.1	ENSG00000275503	RP11-5P18.11	processed_pseudogene
1	15989871	15994751	+	ENSG00000224966.4	ENSG00000224966	TBC1D3P6	unprocessed_pseudogene
1	16004236	16008807	+	ENSG00000183888.4	ENSG00000183888	C1orf64	protein_coding
1	16014028	16019594	-	ENSG00000173641.17	ENSG00000173641	HSPB7	protein_coding
1	16018875	16034050	+	ENSG00000186510.11	ENSG00000186510	CLCNKA	protein_coding
1	16035178	16040029	-	ENSG00000232456.1	ENSG00000232456	RP11-5P18.10	unprocessed_pseudogene
1	16043736	16057308	+	ENSG00000184908.17	ENSG00000184908	CLCNKB	protein_coding
1	16057769	16073632	-	ENSG00000185519.8	ENSG00000185519	FAM131C	protein_coding
1	16124337	16156087	-	ENSG00000142627.12	ENSG00000142627	EPHA2	protein_coding
1	16155211	16157329	+	ENSG00000227959.1	ENSG00000227959	RP11-276H7.2	antisense
1	16159266	16161883	+	ENSG00000224621.1	ENSG00000224621	RP11-276H7.3	antisense
1	16198217	16212609	-	ENSG00000142632.16	ENSG00000142632	ARHGEF19	protein_coding
1	16215909	16228027	-	ENSG00000237276.8	ENSG00000237276	ANO7L1	transcribed_unprocessed_pseudogene
1	16231700	16237162	-	ENSG00000132881.11	ENSG00000132881	RSG1	protein_coding
1	16241213	16241398	-	ENSG00000233929.1	ENSG00000233929	MT1XP1	processed_pseudogene
1	16246839	16352454	-	ENSG00000037637.10	ENSG00000037637	FBXO42	protein_coding
1	16352575	16398145	+	ENSG00000055070.16	ENSG00000055070	SZRD1	protein_coding
1	16369150	16369530	-	ENSG00000226457.1	ENSG00000226457	RP11-430L17.1	processed_pseudogene
1	16387126	16437424	-	ENSG00000187144.11	ENSG00000187144	SPATA21	protein_coding
1	16440672	16460078	+	ENSG00000157191.19	ENSG00000157191	NECAP2	protein_coding
1	16460948	16463287	+	ENSG00000226029.1	ENSG00000226029	LINC01772	lincRNA
1	16467436	16499257	-	ENSG00000080947.14	ENSG00000080947	CROCCP3	transcribed_unprocessed_pseudogene
1	16514122	16514285	-	ENSG00000206652.1	ENSG00000206652	RNU1-1	snRNA
1	16514645	16515754	+	ENSG00000261135.1	ENSG00000261135	RP4-798A10.7	lincRNA
1	16520694	16521796	+	ENSG00000224174.2	ENSG00000224174	RP4-798A10.4	lincRNA
1	16533886	16536172	-	ENSG00000233421.4	ENSG00000233421	LINC01783	lincRNA
1	16534210	16534224	-	ENSG00000277344.1	ENSG00000277344	RNU1-6P	snRNA
1	16539066	16539575	+	ENSG00000268991.2	ENSG00000268991	FAM231B	protein_coding
1	16548651	16552531	-	ENSG00000225710.1	ENSG00000225710	RP5-875O13.6	unprocessed_pseudogene
1	16562319	16613562	-	ENSG00000219481.10	ENSG00000219481	NBPF1	protein_coding
1	16617391	16617729	+	ENSG00000271732.1	ENSG00000271732	RP5-1182A14.5	lincRNA
1	16618253	16657232	-	ENSG00000215908.10	ENSG00000215908	CROCCP2	transcribed_unprocessed_pseudogene
1	16645622	16650289	+	ENSG00000186301.8	ENSG00000186301	MST1P2	unprocessed_pseudogene
1	16656955	16667524	+	ENSG00000282143.1	ENSG00000282143	RP1-163M9.8	lincRNA
1	16666785	16666940	-	ENSG00000207513.1	ENSG00000207513	RNU1-3	snRNA
1	16673003	16673512	+	ENSG00000237847.2	ENSG00000237847	FAM231A	protein_coding
1	16681097	16688749	-	ENSG00000280114.1	ENSG00000280114	RP5-875O13.7	unprocessed_pseudogene
1	16685621	16686055	-	ENSG00000236698.1	ENSG00000236698	EIF1AXP1	processed_pseudogene
1	16691113	16720157	-	ENSG00000268869.5	ENSG00000268869	ESPNP	transcribed_unprocessed_pseudogene
1	16701546	16705594	+	ENSG00000279151.1	ENSG00000279151	RP1-163M9.7	lincRNA
1	16733952	16734461	-	ENSG00000279132.2	ENSG00000279132	FAM231C	protein_coding
1	16739938	16750513	-	ENSG00000282740.1	ENSG00000282740	RP5-1182A14.7	lincRNA
1	16921950	16972979	+	ENSG00000058453.16	ENSG00000058453	CROCC	protein_coding
1	16750233	16750968	+	ENSG00000227684.2	ENSG00000227684	CROCCP4	transcribed_unprocessed_pseudogene
1	16740524	16740679	+	ENSG00000207389.1	ENSG00000207389	RNU1-4	snRNA
1	16754910	16770237	-	ENSG00000186715.10	ENSG00000186715	MST1L	transcribed_unprocessed_pseudogene
1	16851257	16853129	-	ENSG00000223643.6	ENSG00000223643	RP11-108M9.1	lincRNA
1	16855407	16859284	+	ENSG00000230239.1	ENSG00000230239	RP11-108M9.2	lincRNA
1	16858949	16859021	-	ENSG00000263811.1	ENSG00000263811	MIR3675	miRNA
1	16870945	16874092	+	ENSG00000228549.3	ENSG00000228549	RP11-108M9.3	lincRNA
1	16888538	16889649	-	ENSG00000238142.1	ENSG00000238142	RP11-108M9.4	lincRNA
1	16889095	16889547	+	ENSG00000235241.1	ENSG00000235241	RP11-108M9.5	processed_pseudogene
1	16895980	16896143	+	ENSG00000207005.1	ENSG00000207005	RNU1-2	snRNA
1	16904339	16904776	-	ENSG00000272426.1	ENSG00000272426	RP11-108M9.6	lincRNA
1	16974502	16980835	-	ENSG00000117122.13	ENSG00000117122	MFAP2	protein_coding
1	16978926	17005091	+	ENSG00000226526.1	ENSG00000226526	RP1-37C10.3	antisense
1	16985958	17011928	-	ENSG00000159363.17	ENSG00000159363	ATP13A2	protein_coding
1	17018722	17054170	-	ENSG00000117118.9	ENSG00000117118	SDHB	protein_coding
1	17066761	17119435	-	ENSG00000117115.12	ENSG00000117115	PADI2	protein_coding
1	17189783	17197617	+	ENSG00000204362.6	ENSG00000204362	RP11-380J14.1	lincRNA
1	17193232	17201733	-	ENSG00000282843.1	ENSG00000282843	RP11-380J14.4	lincRNA
1	17205126	17246005	+	ENSG00000142623.9	ENSG00000142623	PADI1	protein_coding
1	17249098	17284233	+	ENSG00000142619.4	ENSG00000142619	PADI3	protein_coding
1	17277889	17277975	+	ENSG00000266634.1	ENSG00000266634	MIR3972	miRNA
1	17308195	17364004	+	ENSG00000159339.13	ENSG00000159339	PADI4	protein_coding
1	17372196	17401699	+	ENSG00000276747.1	ENSG00000276747	PADI6	protein_coding
1	17407005	17439724	-	ENSG00000179051.13	ENSG00000179051	RCC2	protein_coding
1	17539835	17697869	+	ENSG00000074964.16	ENSG00000074964	ARHGEF10L	protein_coding
1	17717687	17749978	+	ENSG00000236648.1	ENSG00000236648	RP11-473A10.2	lincRNA
1	17755313	17827063	+	ENSG00000117148.7	ENSG00000117148	ACTL8	protein_coding
1	18065657	18074412	+	ENSG00000261781.1	ENSG00000261781	LINC01654	lincRNA
1	18107746	18378482	+	ENSG00000117154.11	ENSG00000117154	IGSF21	protein_coding
1	18109389	18115861	+	ENSG00000280222.1	ENSG00000280222	RP11-174G17.3	TEC
1	18166929	18179346	-	ENSG00000230035.2	ENSG00000230035	RP11-174G17	antisense
1	18385829	18388514	+	ENSG00000225387.1	ENSG00000225387	RP11-422P22.1	lincRNA
1	18480982	18486126	+	ENSG00000179023.8	ENSG00000179023	KLHDC7A	protein_coding
1	18513118	18513383	+	ENSG00000235282.3	ENSG00000235282	DYNLL1P3	processed_pseudogene
1	18595414	18595636	+	ENSG00000225478.2	ENSG00000225478	RP1-8B22.2	processed_pseudogene
1	18631006	18748866	+	ENSG00000009709.11	ENSG00000009709	PAX7	protein_coding
1	18839599	18859682	-	ENSG00000179002.5	ENSG00000179002	TAS1R2	protein_coding
1	18871430	18902781	-	ENSG00000159423.16	ENSG00000159423	ALDH4A1	protein_coding
1	18883202	18883275	-	ENSG00000265606.1	ENSG00000265606	MIR4695	miRNA
1	18897071	18897148	-	ENSG00000221662.1	ENSG00000221662	MIR1290	miRNA
1	18904281	18956686	-	ENSG00000169991.10	ENSG00000169991	IFFO2	protein_coding
1	19072110	19075511	-	ENSG00000272084.1	ENSG00000272084	RP5-1126H10.2	3prime_overlapping_ncRNA
1	19076740	19210276	-	ENSG00000127481.14	ENSG00000127481	UBR4	protein_coding
1	19210501	19240296	+	ENSG00000230424.1	ENSG00000230424	RP1-43E13.2	antisense
1	19215664	19251538	-	ENSG00000127463.13	ENSG00000127463	EMC1	protein_coding
1	19251553	19260128	+	ENSG00000053372.4	ENSG00000053372	MRTO4	protein_coding
1	19265982	19274194	-	ENSG00000211454.13	ENSG00000211454	AKR7L	polymorphic_pseudogene
1	19282558	19289250	-	ENSG00000162482.4	ENSG00000162482	AKR7A3	protein_coding
